STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,,
USC00142835,"FORT SCOTT, KS US",1/27/2011,0,,40,20,,
USC00142835,"FORT SCOTT, KS US",1/28/2011,0,,56,27,,
USC00142835,"FORT SCOTT, KS US",1/29/2011,0,,64,30,,
USC00142835,"FORT SCOTT, KS US",1/30/2011,0,,70,29,,
USC00142835,"FORT SCOTT, KS US",1/31/2011,0,,33,28,,
USC00142835,"FORT SCOTT, KS US",2/1/2011,0,,36,15,,
USC00142835,"FORT SCOTT, KS US",2/2/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",2/3/2011,0,,15,-1,,
USC00142835,"FORT SCOTT, KS US",2/4/2011,0,,20,-1,,
USC00142835,"FORT SCOTT, KS US",2/5/2011,0,,,2,,
USC00142835,"FORT SCOTT, KS US",2/6/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",2/7/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",2/8/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",2/9/2011,0,,20,7,,
USC00142835,"FORT SCOTT, KS US",2/10/2011,0.2,,19,-11,,
USC00142835,"FORT SCOTT, KS US",2/11/2011,0,,25,8,,
USC00142835,"FORT SCOTT, KS US",2/12/2011,0,,40,13,,
USC00142835,"FORT SCOTT, KS US",2/13/2011,0,,45,23,,
USC00142835,"FORT SCOTT, KS US",2/14/2011,0,,51,36,,
USC00142835,"FORT SCOTT, KS US",2/15/2011,0,,55,35,,
USC00142835,"FORT SCOTT, KS US",2/16/2011,0,,65,32,,
USC00142835,"FORT SCOTT, KS US",2/17/2011,0,,78,44,,
USC00142835,"FORT SCOTT, KS US",2/18/2011,0,,77,43,,
USC00142835,"FORT SCOTT, KS US",2/19/2011,0,,65,47,,
USC00142835,"FORT SCOTT, KS US",2/20/2011,0.21,,67,48,,
USC00142835,"FORT SCOTT, KS US",2/21/2011,,,66,30,,
USC00142835,"FORT SCOTT, KS US",2/22/2011,0,,63,30,,
USC00142835,"FORT SCOTT, KS US",2/23/2011,0,,63,38,,
USC00142835,"FORT SCOTT, KS US",2/24/2011,0,,66,35,,
USC00142835,"FORT SCOTT, KS US",2/25/2011,0,,66,27,,
USC00142835,"FORT SCOTT, KS US",2/26/2011,0,,37,27,,
USC00142835,"FORT SCOTT, KS US",2/27/2011,0,,49,35,,
USC00142835,"FORT SCOTT, KS US",2/28/2011,0.31,,66,31,,
USC00142835,"FORT SCOTT, KS US",3/1/2011,0,,66,31,,
USC00142835,"FORT SCOTT, KS US",3/2/2011,0,,66,35,,
USC00142835,"FORT SCOTT, KS US",3/3/2011,0,,70,44,,
USC00142835,"FORT SCOTT, KS US",3/4/2011,0,,72,41,,
USC00142835,"FORT SCOTT, KS US",3/5/2011,0,,71,36,,
USC00142835,"FORT SCOTT, KS US",3/6/2011,0,,52,24,,
USC00142835,"FORT SCOTT, KS US",3/7/2011,0,,54,30,,
USC00142835,"FORT SCOTT, KS US",3/8/2011,0,,52,39,,
USC00142835,"FORT SCOTT, KS US",3/9/2011,0.82,,46,37,,
USC00142835,"FORT SCOTT, KS US",3/10/2011,0,,42,27,,
USC00142835,"FORT SCOTT, KS US",3/11/2011,0,,49,27,,
USC00142835,"FORT SCOTT, KS US",3/12/2011,0,,72,36,,
USC00142835,"FORT SCOTT, KS US",3/13/2011,0,,67,37,,
USC00142835,"FORT SCOTT, KS US",3/14/2011,0.2,,46,32,,
USC00142835,"FORT SCOTT, KS US",3/15/2011,,,40,31,,
USC00142835,"FORT SCOTT, KS US",3/16/2011,0,,60,36,,
USC00142835,"FORT SCOTT, KS US",3/17/2011,0,,59,46,,
USC00142835,"FORT SCOTT, KS US",3/18/2011,0,,79,46,,
USC00142835,"FORT SCOTT, KS US",3/19/2011,0,,59,46,,
USC00142835,"FORT SCOTT, KS US",3/20/2011,0.5,,57,48,,
USC00142835,"FORT SCOTT, KS US",3/21/2011,0,,80,54,,
USC00142835,"FORT SCOTT, KS US",3/23/2011,0,,76,50,,
USC00142835,"FORT SCOTT, KS US",3/24/2011,0,,65,37,,
USC00142835,"FORT SCOTT, KS US",3/25/2011,0,,54,37,,
USC00142835,"FORT SCOTT, KS US",3/26/2011,0,,55,37,,
USC00142835,"FORT SCOTT, KS US",3/27/2011,0.32,,39,31,,
USC00142835,"FORT SCOTT, KS US",3/28/2011,0,,41,32,,
USC00142835,"FORT SCOTT, KS US",3/29/2011,0,,48,35,,
USC00142835,"FORT SCOTT, KS US",3/30/2011,0,,43,35,,
USC00142835,"FORT SCOTT, KS US",3/31/2011,0,,45,31,,
USC00142835,"FORT SCOTT, KS US",4/1/2011,0.28,,56,31,,
USC00142835,"FORT SCOTT, KS US",4/2/2011,0,,66,38,,
USC00142835,"FORT SCOTT, KS US",4/3/2011,0,,77,39,,
USC00142835,"FORT SCOTT, KS US",4/4/2011,0.9,,87,44,,
USC00142835,"FORT SCOTT, KS US",4/5/2011,0,,65,33,,
USC00142835,"FORT SCOTT, KS US",4/6/2011,0,,74,38,,
USC00142835,"FORT SCOTT, KS US",4/7/2011,0,,78,53,,
USC00142835,"FORT SCOTT, KS US",4/8/2011,0,,73,55,,
USC00142835,"FORT SCOTT, KS US",4/9/2011,0,,89,58,,
USC00142835,"FORT SCOTT, KS US",4/10/2011,0,,84,53,,
USC00142835,"FORT SCOTT, KS US",4/11/2011,0,,71,41,,
USC00142835,"FORT SCOTT, KS US",4/12/2011,0,,72,41,,
USC00142835,"FORT SCOTT, KS US",4/13/2011,0,,75,51,,
USC00142835,"FORT SCOTT, KS US",4/14/2011,0,,82,57,,
USC00142835,"FORT SCOTT, KS US",4/15/2011,2.38,,80,45,,
USC00142835,"FORT SCOTT, KS US",4/16/2011,,,57,39,,
USC00142835,"FORT SCOTT, KS US",4/17/2011,0,,57,39,,
USC00142835,"FORT SCOTT, KS US",4/18/2011,0,,77,34,,
USC00142835,"FORT SCOTT, KS US",4/19/2011,0.45,,75,59,,
USC00142835,"FORT SCOTT, KS US",4/20/2011,0,,79,45,,
USC00142835,"FORT SCOTT, KS US",4/21/2011,0,,56,42,,
USC00142835,"FORT SCOTT, KS US",4/22/2011,0.2,,66,45,,
USC00142835,"FORT SCOTT, KS US",4/23/2011,0,,81,47,,
USC00142835,"FORT SCOTT, KS US",4/24/2011,0,,66,48,,
USC00142835,"FORT SCOTT, KS US",4/25/2011,0.5,,68,51,,
USC00142835,"FORT SCOTT, KS US",4/26/2011,,,61,48,,
USC00142835,"FORT SCOTT, KS US",4/27/2011,,,63,49,,
USC00142835,"FORT SCOTT, KS US",4/28/2011,0,,64,44,,
USC00142835,"FORT SCOTT, KS US",4/29/2011,0,,74,44,,
USC00142835,"FORT SCOTT, KS US",4/30/2011,0,,79,46,,
USC00142835,"FORT SCOTT, KS US",5/1/2011,0,,75,48,,
USC00142835,"FORT SCOTT, KS US",5/2/2011,0.29,,56,35,,
USC00142835,"FORT SCOTT, KS US",5/3/2011,0,,64,39,,
USC00142835,"FORT SCOTT, KS US",5/4/2011,0,,69,40,,
USC00142835,"FORT SCOTT, KS US",5/5/2011,0,,76,47,,
USC00142835,"FORT SCOTT, KS US",5/6/2011,0.06,,65,43,,
USC00142835,"FORT SCOTT, KS US",5/7/2011,,,77,61,,
USC00142835,"FORT SCOTT, KS US",5/8/2011,0,,85,60,,
USC00142835,"FORT SCOTT, KS US",5/9/2011,0.05,,91,67,,
USC00142835,"FORT SCOTT, KS US",5/10/2011,0,,91,70,,
USC00142835,"FORT SCOTT, KS US",5/11/2011,0,,87,73,,
USC00142835,"FORT SCOTT, KS US",5/12/2011,0.7,,86,61,,
USC00142835,"FORT SCOTT, KS US",5/13/2011,0,,80,54,,
USC00142835,"FORT SCOTT, KS US",5/14/2011,0,,65,48,,
USC00142835,"FORT SCOTT, KS US",5/15/2011,0,,59,45,,
USC00142835,"FORT SCOTT, KS US",5/16/2011,0,,59,45,,
USC00142835,"FORT SCOTT, KS US",5/17/2011,0,,71,42,,
USC00142835,"FORT SCOTT, KS US",5/18/2011,0,,72,49,,
USC00142835,"FORT SCOTT, KS US",5/19/2011,1.55,,64,56,,
USC00142835,"FORT SCOTT, KS US",5/20/2011,0,,77,59,,
USC00142835,"FORT SCOTT, KS US",5/21/2011,0.75,,73,65,,
USC00142835,"FORT SCOTT, KS US",5/22/2011,0,,84,72,,
USC00142835,"FORT SCOTT, KS US",5/23/2011,0,,86,66,,
USC00142835,"FORT SCOTT, KS US",5/24/2011,0.03,,72,56,,
USC00142835,"FORT SCOTT, KS US",5/25/2011,,,81,63,,
USC00142835,"FORT SCOTT, KS US",5/26/2011,,,71,55,,
USC00142835,"FORT SCOTT, KS US",5/27/2011,0,,73,51,,
USC00142835,"FORT SCOTT, KS US",5/28/2011,0,,70,59,,
USC00142835,"FORT SCOTT, KS US",5/29/2011,0,,71,61,,
USC00142835,"FORT SCOTT, KS US",5/30/2011,0,,90,66,,
USC00142835,"FORT SCOTT, KS US",5/31/2011,0,,86,71,,
USC00142835,"FORT SCOTT, KS US",6/1/2011,0,,88,66,88,66
USC00142835,"FORT SCOTT, KS US",6/2/2011,0,,90,69,0,0
USC00142835,"FORT SCOTT, KS US",6/3/2011,0,,90,73,0,0
USC00142835,"FORT SCOTT, KS US",6/4/2011,0,,96,76,0,0
USC00142835,"FORT SCOTT, KS US",6/5/2011,0,,96,70,0,0
USC00142835,"FORT SCOTT, KS US",6/6/2011,0,,95,72,0,0
USC00142835,"FORT SCOTT, KS US",6/7/2011,0,,97,73,97,73
USC00142835,"FORT SCOTT, KS US",6/8/2011,0,,95,77,95,77
USC00142835,"FORT SCOTT, KS US",6/9/2011,0,,94,74,94,74
USC00142835,"FORT SCOTT, KS US",6/10/2011,0,,94,67,94,67
USC00142835,"FORT SCOTT, KS US",6/11/2011,0.36,,91,67,91,67
USC00142835,"FORT SCOTT, KS US",6/12/2011,,,84,69,84,69
USC00142835,"FORT SCOTT, KS US",6/13/2011,,,86,71,86,71
USC00142835,"FORT SCOTT, KS US",6/14/2011,0,,95,76,95,76
USC00142835,"FORT SCOTT, KS US",6/15/2011,0,,92,69,92,69
USC00142835,"FORT SCOTT, KS US",6/16/2011,0,,89,73,89,73
USC00142835,"FORT SCOTT, KS US",6/17/2011,0.23,,83,68,83,68
USC00142835,"FORT SCOTT, KS US",6/18/2011,0,,85,70,85,70
USC00142835,"FORT SCOTT, KS US",6/19/2011,0.66,,94,69,94,69
USC00142835,"FORT SCOTT, KS US",6/20/2011,0,,94,64,94,64
USC00142835,"FORT SCOTT, KS US",6/21/2011,0.48,,92,64,92,64
USC00142835,"FORT SCOTT, KS US",6/22/2011,0,,86,62,86,62
USC00142835,"FORT SCOTT, KS US",6/23/2011,0,,87,60,87,60
USC00142835,"FORT SCOTT, KS US",6/24/2011,0,,87,65,87,65
USC00142835,"FORT SCOTT, KS US",6/25/2011,0,,93,74,93,74
USC00142835,"FORT SCOTT, KS US",6/26/2011,0,,94,75,94,75
USC00142835,"FORT SCOTT, KS US",6/27/2011,0,,94,70,94,70
USC00142835,"FORT SCOTT, KS US",6/28/2011,0,,89,67,89,67
USC00142835,"FORT SCOTT, KS US",6/29/2011,0,,89,71,89,71
USC00142835,"FORT SCOTT, KS US",6/30/2011,0,,96,77,96,77
USC00142835,"FORT SCOTT, KS US",7/1/2011,0,,96,79,,
USC00142835,"FORT SCOTT, KS US",7/2/2011,0,,99,75,,
USC00142835,"FORT SCOTT, KS US",7/3/2011,0,,102,75,,
USC00142835,"FORT SCOTT, KS US",7/4/2011,1.65,,,,,
USC00142835,"FORT SCOTT, KS US",7/5/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/6/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/7/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/8/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/9/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/10/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/11/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/12/2011,0,,,,,
USC00142835,"FORT SCOTT, KS US",7/13/2011,0.12,,102,74,,
USC00142835,"FORT SCOTT, KS US",7/14/2011,0,,91,73,,
USC00142835,"FORT SCOTT, KS US",7/15/2011,0,,96,75,,
USC00142835,"FORT SCOTT, KS US",7/16/2011,0,,100,75,,
USC00142835,"FORT SCOTT, KS US",7/17/2011,0,,99,78,,
USC00142835,"FORT SCOTT, KS US",7/18/2011,0,,100,77,,
USC00142835,"FORT SCOTT, KS US",7/19/2011,0,,100,78,,
USC00142835,"FORT SCOTT, KS US",7/20/2011,0,,101,80,,
USC00142835,"FORT SCOTT, KS US",7/21/2011,0,,101,79,,
USC00142835,"FORT SCOTT, KS US",7/22/2011,0,,102,83,,
USC00142835,"FORT SCOTT, KS US",7/23/2011,0,,103,81,,
USC00142835,"FORT SCOTT, KS US",7/24/2011,0,,105,77,,
USC00142835,"FORT SCOTT, KS US",7/25/2011,0.12,,105,73,,
USC00142835,"FORT SCOTT, KS US",7/26/2011,,,102,73,,
USC00142835,"FORT SCOTT, KS US",7/27/2011,0,,100,79,,
USC00142835,"FORT SCOTT, KS US",7/28/2011,0,,103,81,,
USC00142835,"FORT SCOTT, KS US",7/29/2011,0,,101,78,,
USC00142835,"FORT SCOTT, KS US",7/30/2011,0,,102,76,,
USC00142835,"FORT SCOTT, KS US",7/31/2011,0.8,,96,75,,
USC00142835,"FORT SCOTT, KS US",8/1/2011,0,,103,77,,
USC00142835,"FORT SCOTT, KS US",8/2/2011,0,,108,84,,
USC00142835,"FORT SCOTT, KS US",8/3/2011,0,,110,80,,
USC00142835,"FORT SCOTT, KS US",8/4/2011,1.24,,101,69,,
USC00142835,"FORT SCOTT, KS US",8/5/2011,,,97,72,,
USC00142835,"FORT SCOTT, KS US",8/6/2011,0,,99,80,,
USC00142835,"FORT SCOTT, KS US",8/7/2011,0,,97,74,,
USC00142835,"FORT SCOTT, KS US",8/8/2011,0,,103,68,,
USC00142835,"FORT SCOTT, KS US",8/9/2011,0,,82,69,,
USC00142835,"FORT SCOTT, KS US",8/10/2011,0.1,,94,67,,
USC00142835,"FORT SCOTT, KS US",8/11/2011,0,,82,65,,
USC00142835,"FORT SCOTT, KS US",8/12/2011,0,,88,69,,
USC00142835,"FORT SCOTT, KS US",8/13/2011,1,,84,65,,
USC00142835,"FORT SCOTT, KS US",8/14/2011,0,,89,63,,
USC00142835,"FORT SCOTT, KS US",8/15/2011,0,,87,70,,
USC00142835,"FORT SCOTT, KS US",8/16/2011,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/17/2011,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/18/2011,0,,92,72,,
USC00142835,"FORT SCOTT, KS US",8/19/2011,0,,95,78,,
USC00142835,"FORT SCOTT, KS US",8/20/2011,0,,95,70,,
USC00142835,"FORT SCOTT, KS US",8/21/2011,0,,84,70,,
USC00142835,"FORT SCOTT, KS US",8/22/2011,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/23/2011,0,,94,73,,
USC00142835,"FORT SCOTT, KS US",8/24/2011,0,,99,80,,
USC00142835,"FORT SCOTT, KS US",8/25/2011,0,,103,64,,
USC00142835,"FORT SCOTT, KS US",8/26/2011,0,,90,56,,
USC00142835,"FORT SCOTT, KS US",8/27/2011,0,,96,59,,
USC00142835,"FORT SCOTT, KS US",8/28/2011,0,,98,68,,
USC00142835,"FORT SCOTT, KS US",8/29/2011,0,,98,68,,
USC00142835,"FORT SCOTT, KS US",8/30/2011,0,,94,74,,
USC00142835,"FORT SCOTT, KS US",8/31/2011,0,,93,72,,
USC00142835,"FORT SCOTT, KS US",9/1/2011,0,,104,82,,
USC00142835,"FORT SCOTT, KS US",9/2/2011,0,,103,78,,
USC00142835,"FORT SCOTT, KS US",9/3/2011,0,,100,73,,
USC00142835,"FORT SCOTT, KS US",9/4/2011,0.3,,99,62,,
USC00142835,"FORT SCOTT, KS US",9/5/2011,0,,78,54,,
USC00142835,"FORT SCOTT, KS US",9/6/2011,0,,75,48,,
USC00142835,"FORT SCOTT, KS US",9/7/2011,0,,78,48,,
USC00142835,"FORT SCOTT, KS US",9/8/2011,0,,80,56,,
USC00142835,"FORT SCOTT, KS US",9/9/2011,0,,80,63,,
USC00142835,"FORT SCOTT, KS US",9/10/2011,0,,84,57,,
USC00142835,"FORT SCOTT, KS US",9/11/2011,0,,83,56,,
USC00142835,"FORT SCOTT, KS US",9/12/2011,0,,86,68,,
USC00142835,"FORT SCOTT, KS US",9/13/2011,0,,93,79,,
USC00142835,"FORT SCOTT, KS US",9/14/2011,0,,99,65,,
USC00142835,"FORT SCOTT, KS US",9/15/2011,0,,68,50,,
USC00142835,"FORT SCOTT, KS US",9/16/2011,0.42,,62,51,,
USC00142835,"FORT SCOTT, KS US",9/17/2011,,,68,55,,
USC00142835,"FORT SCOTT, KS US",9/18/2011,,,65,56,,
USC00142835,"FORT SCOTT, KS US",9/19/2011,,,70,58,,
USC00142835,"FORT SCOTT, KS US",9/20/2011,0,,82,58,,
USC00142835,"FORT SCOTT, KS US",9/21/2011,0,,83,51,,
USC00142835,"FORT SCOTT, KS US",9/22/2011,0.1,,72,54,,
USC00142835,"FORT SCOTT, KS US",9/23/2011,0,,74,54,,
USC00142835,"FORT SCOTT, KS US",9/24/2011,0,,79,53,,
USC00142835,"FORT SCOTT, KS US",9/25/2011,0,,71,43,,
USC00142835,"FORT SCOTT, KS US",9/26/2011,0,,69,50,,
USC00142835,"FORT SCOTT, KS US",9/27/2011,0,,75,51,,
USC00142835,"FORT SCOTT, KS US",9/28/2011,0,,80,57,,
USC00142835,"FORT SCOTT, KS US",9/29/2011,0,,88,50,,
USC00142835,"FORT SCOTT, KS US",9/30/2011,0,,83,55,,
USC00142835,"FORT SCOTT, KS US",10/1/2011,0,,74,42,,
USC00142835,"FORT SCOTT, KS US",10/2/2011,0,,74,39,,
USC00142835,"FORT SCOTT, KS US",10/3/2011,0,,74,45,,
USC00142835,"FORT SCOTT, KS US",10/4/2011,0,,77,49,,
USC00142835,"FORT SCOTT, KS US",10/5/2011,0,,82,57,,
USC00142835,"FORT SCOTT, KS US",10/6/2011,0,,83,57,,
USC00142835,"FORT SCOTT, KS US",10/7/2011,0,,84,60,,
USC00142835,"FORT SCOTT, KS US",10/8/2011,0,,85,66,,
USC00142835,"FORT SCOTT, KS US",10/9/2011,0,,84,59,,
USC00142835,"FORT SCOTT, KS US",10/10/2011,0.29,,83,55,,
USC00142835,"FORT SCOTT, KS US",10/11/2011,,,71,56,,
USC00142835,"FORT SCOTT, KS US",10/12/2011,0,,78,56,,
USC00142835,"FORT SCOTT, KS US",10/13/2011,0,,81,48,,
USC00142835,"FORT SCOTT, KS US",10/14/2011,0,,76,52,,
USC00142835,"FORT SCOTT, KS US",10/15/2011,0,,72,42,,
USC00142835,"FORT SCOTT, KS US",10/16/2011,0,,78,42,,
USC00142835,"FORT SCOTT, KS US",10/17/2011,0,,82,53,,
USC00142835,"FORT SCOTT, KS US",10/18/2011,0.17,,,,,
USC00142835,"FORT SCOTT, KS US",10/19/2011,0,,60,29,,
USC00142835,"FORT SCOTT, KS US",10/20/2011,0,,53,32,,
USC00142835,"FORT SCOTT, KS US",10/21/2011,0,,57,31,,
USC00142835,"FORT SCOTT, KS US",10/22/2011,0,,70,32,,
USC00142835,"FORT SCOTT, KS US",10/23/2011,0,,74,43,,
USC00142835,"FORT SCOTT, KS US",10/24/2011,0,,78,47,,
USC00142835,"FORT SCOTT, KS US",10/25/2011,0,,81,62,,
USC00142835,"FORT SCOTT, KS US",10/26/2011,0.09,,84,50,,
USC00142835,"FORT SCOTT, KS US",10/27/2011,0,,57,45,,
USC00142835,"FORT SCOTT, KS US",10/28/2011,0,,58,32,,
USC00142835,"FORT SCOTT, KS US",10/29/2011,0,,63,32,,
USC00142835,"FORT SCOTT, KS US",10/30/2011,0,,67,48,,
USC00142835,"FORT SCOTT, KS US",10/31/2011,0,,65,36,,
USC00142835,"FORT SCOTT, KS US",11/1/2011,0,,73,49,,
USC00142835,"FORT SCOTT, KS US",11/2/2011,0,,77,52,,
USC00142835,"FORT SCOTT, KS US",11/3/2011,1.33,,65,34,,
USC00142835,"FORT SCOTT, KS US",11/4/2011,0,,55,32,,
USC00142835,"FORT SCOTT, KS US",11/5/2011,0,,61,42,,
USC00142835,"FORT SCOTT, KS US",11/6/2011,0,,68,42,,
USC00142835,"FORT SCOTT, KS US",11/7/2011,0,,70,51,,
USC00142835,"FORT SCOTT, KS US",11/8/2011,4.75,,64,56,,
USC00142835,"FORT SCOTT, KS US",11/9/2011,,,63,37,,
USC00142835,"FORT SCOTT, KS US",11/10/2011,0,,55,37,,
USC00142835,"FORT SCOTT, KS US",11/11/2011,0,,55,37,,
USC00142835,"FORT SCOTT, KS US",11/12/2011,0,,66,51,,
USC00142835,"FORT SCOTT, KS US",11/13/2011,0,,69,57,,
USC00142835,"FORT SCOTT, KS US",11/14/2011,0,,71,51,,
USC00142835,"FORT SCOTT, KS US",11/15/2011,0,,63,37,,
USC00142835,"FORT SCOTT, KS US",11/16/2011,0,,67,37,,
USC00142835,"FORT SCOTT, KS US",11/17/2011,0,,67,26,,
USC00142835,"FORT SCOTT, KS US",11/18/2011,0,,55,38,,
USC00142835,"FORT SCOTT, KS US",11/19/2011,0,,68,44,,
USC00142835,"FORT SCOTT, KS US",11/20/2011,0,,74,33,,
USC00142835,"FORT SCOTT, KS US",11/21/2011,0,,38,34,,
USC00142835,"FORT SCOTT, KS US",11/22/2011,0.63,,42,38,,
USC00142835,"FORT SCOTT, KS US",11/23/2011,0,,46,31,,
USC00142835,"FORT SCOTT, KS US",11/24/2011,0,,60,35,,
USC00142835,"FORT SCOTT, KS US",11/25/2011,0,,63,35,,
USC00142835,"FORT SCOTT, KS US",11/26/2011,0,,62,44,,
USC00142835,"FORT SCOTT, KS US",11/27/2011,0,,44,36,,
USC00142835,"FORT SCOTT, KS US",11/28/2011,0,,40,22,,
USC00142835,"FORT SCOTT, KS US",11/29/2011,0,,40,28,,
USC00142835,"FORT SCOTT, KS US",11/30/2011,0,,49,22,,
USC00142835,"FORT SCOTT, KS US",12/1/2011,0,,51,33,,
USC00142835,"FORT SCOTT, KS US",12/2/2011,0,,56,34,,
USC00142835,"FORT SCOTT, KS US",12/3/2011,1.2,,57,34,,
USC00142835,"FORT SCOTT, KS US",12/4/2011,,,55,35,,
USC00142835,"FORT SCOTT, KS US",12/5/2011,0,,42,26,,
USC00142835,"FORT SCOTT, KS US",12/6/2011,0,,31,22,,
USC00142835,"FORT SCOTT, KS US",12/7/2011,0,,34,16,,
USC00142835,"FORT SCOTT, KS US",12/8/2011,0,,34,16,,
USC00142835,"FORT SCOTT, KS US",12/9/2011,0,,39,23,,
USC00142835,"FORT SCOTT, KS US",12/10/2011,0,,46,28,,
USC00142835,"FORT SCOTT, KS US",12/11/2011,0,,47,23,,
USC00142835,"FORT SCOTT, KS US",12/12/2011,0,,51,41,,
USC00142835,"FORT SCOTT, KS US",12/13/2011,0.21,,46,38,,
USC00142835,"FORT SCOTT, KS US",12/14/2011,,,57,43,,
USC00142835,"FORT SCOTT, KS US",12/15/2011,0,,60,36,,
USC00142835,"FORT SCOTT, KS US",12/16/2011,0,,46,24,,
USC00142835,"FORT SCOTT, KS US",12/17/2011,0,,50,28,,
USC00142835,"FORT SCOTT, KS US",12/18/2011,0,,54,28,,
USC00142835,"FORT SCOTT, KS US",12/19/2011,0.1,,55,34,,
USC00142835,"FORT SCOTT, KS US",12/20/2011,,,47,40,,
USC00142835,"FORT SCOTT, KS US",12/21/2011,,,42,32,,
USC00142835,"FORT SCOTT, KS US",12/22/2011,0,,46,21,,
USC00142835,"FORT SCOTT, KS US",12/23/2011,0,,35,31,,
USC00142835,"FORT SCOTT, KS US",12/24/2011,0,,38,25,,
USC00142835,"FORT SCOTT, KS US",12/25/2011,0,,48,25,,
USC00142835,"FORT SCOTT, KS US",12/26/2011,0,,54,26,,
USC00142835,"FORT SCOTT, KS US",12/27/2011,0,,49,25,,
USC00142835,"FORT SCOTT, KS US",12/28/2011,0,,54,37,,
USC00142835,"FORT SCOTT, KS US",12/29/2011,0,,57,42,,
USC00142835,"FORT SCOTT, KS US",12/30/2011,0,,58,36,,
USC00142835,"FORT SCOTT, KS US",12/31/2011,0,,61,36,,
USC00142835,"FORT SCOTT, KS US",1/1/2012,0,,66,36,,
USC00142835,"FORT SCOTT, KS US",1/2/2012,0,,49,24,,
USC00142835,"FORT SCOTT, KS US",1/3/2012,0,,40,17,,
USC00142835,"FORT SCOTT, KS US",1/4/2012,0,,51,30,,
USC00142835,"FORT SCOTT, KS US",1/5/2012,0,,55,32,,
USC00142835,"FORT SCOTT, KS US",1/6/2012,0,,65,35,,
USC00142835,"FORT SCOTT, KS US",1/7/2012,0,,66,35,,
USC00142835,"FORT SCOTT, KS US",1/8/2012,0,,52,24,,
USC00142835,"FORT SCOTT, KS US",1/9/2012,0,,44,23,,
USC00142835,"FORT SCOTT, KS US",1/10/2012,0,,52,30,,
USC00142835,"FORT SCOTT, KS US",1/11/2012,0,,56,25,,
USC00142835,"FORT SCOTT, KS US",1/12/2012,0,,57,19,,
USC00142835,"FORT SCOTT, KS US",1/13/2012,0,,24,14,,
USC00142835,"FORT SCOTT, KS US",1/14/2012,0,,36,15,,
USC00142835,"FORT SCOTT, KS US",1/15/2012,0,,46,24,,
USC00142835,"FORT SCOTT, KS US",1/16/2012,0,,63,32,,
USC00142835,"FORT SCOTT, KS US",1/17/2012,0.47,,68,22,,
USC00142835,"FORT SCOTT, KS US",1/18/2012,0,,36,14,,
USC00142835,"FORT SCOTT, KS US",1/19/2012,0,,40,27,,
USC00142835,"FORT SCOTT, KS US",1/20/2012,0,,39,22,,
USC00142835,"FORT SCOTT, KS US",1/21/2012,0,,39,15,,
USC00142835,"FORT SCOTT, KS US",1/22/2012,0,,52,16,,
USC00142835,"FORT SCOTT, KS US",1/23/2012,0,,61,36,,
USC00142835,"FORT SCOTT, KS US",1/24/2012,0,,52,35,,
USC00142835,"FORT SCOTT, KS US",1/25/2012,0,,60,36,,
USC00142835,"FORT SCOTT, KS US",1/26/2012,0,,50,39,,
USC00142835,"FORT SCOTT, KS US",1/27/2012,0,,59,30,,
USC00142835,"FORT SCOTT, KS US",1/28/2012,0,,47,24,,
USC00142835,"FORT SCOTT, KS US",1/29/2012,0,,49,28,,
USC00142835,"FORT SCOTT, KS US",1/30/2012,0,,56,31,,
USC00142835,"FORT SCOTT, KS US",1/31/2012,0,,58,33,,
USC00142835,"FORT SCOTT, KS US",2/1/2012,0,,66,40,,
USC00142835,"FORT SCOTT, KS US",2/2/2012,0,,63,29,,
USC00142835,"FORT SCOTT, KS US",2/3/2012,0,,64,36,,
USC00142835,"FORT SCOTT, KS US",2/4/2012,1.2,,46,43,,
USC00142835,"FORT SCOTT, KS US",2/5/2012,0,,46,35,,
USC00142835,"FORT SCOTT, KS US",2/6/2012,0,,50,32,,
USC00142835,"FORT SCOTT, KS US",2/7/2012,0,,53,32,,
USC00142835,"FORT SCOTT, KS US",2/8/2012,0.14,,45,34,,
USC00142835,"FORT SCOTT, KS US",2/9/2012,0,,42,34,,
USC00142835,"FORT SCOTT, KS US",2/10/2012,0,,42,34,,
USC00142835,"FORT SCOTT, KS US",2/11/2012,0,,35,12,,
USC00142835,"FORT SCOTT, KS US",2/12/2012,0,,29,11,,
USC00142835,"FORT SCOTT, KS US",2/13/2012,0.12,,38,20,,
USC00142835,"FORT SCOTT, KS US",2/14/2012,,,41,30,,
USC00142835,"FORT SCOTT, KS US",2/15/2012,0,,50,34,,
USC00142835,"FORT SCOTT, KS US",2/16/2012,0,,58,37,,
